<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.09.20	16:00:00	1.11743	1.11762	1.11539	1.11547	7720	0	2
2024.09.20	17:00:00	1.11546	1.11546	1.11379	1.11438	8801	0	2
2024.09.20	18:00:00	1.11437	1.11594	1.11360	1.11587	10792	0	2
2024.09.20	19:00:00	1.11588	1.11758	1.11587	1.11738	7781	0	2
2024.09.20	20:00:00	1.11736	1.11742	1.11581	1.11594	4549	0	2
2024.09.20	21:00:00	1.11593	1.11661	1.11570	1.11650	4033	0	2
2024.09.20	22:00:00	1.11651	1.11660	1.11615	1.11619	3737	0	2
2024.09.20	23:00:00	1.11619	1.11638	1.11560	1.11629	2164	0	2
2024.09.23	00:00:00	1.11582	1.11638	1.11579	1.11608	316	0	31
2024.09.23	01:00:00	1.11598	1.11647	1.11597	1.11621	851	0	2
2024.09.23	02:00:00	1.11621	1.11639	1.11590	1.11590	1182	0	2
2024.09.23	03:00:00	1.11589	1.11608	1.11560	1.11589	1935	0	2
2024.09.23	04:00:00	1.11587	1.11615	1.11557	1.11590	2118	0	2
2024.09.23	05:00:00	1.11589	1.11636	1.11565	1.11623	1316	0	2
2024.09.23	06:00:00	1.11622	1.11649	1.11609	1.11616	1046	0	2
2024.09.23	07:00:00	1.11615	1.11650	1.11599	1.11634	778	0	2
2024.09.23	08:00:00	1.11635	1.11672	1.11613	1.11632	946	0	2
2024.09.23	09:00:00	1.11630	1.11642	1.11551	1.11588	3434	0	2
2024.09.23	10:00:00	1.11588	1.11594	1.10977	1.11014	11588	0	2
2024.09.23	11:00:00	1.11014	1.11018	1.10831	1.10923	8158	0	2
2024.09.23	12:00:00	1.10924	1.11123	1.10921	1.11058	4848	0	2
2024.09.23	13:00:00	1.11058	1.11191	1.11053	1.11131	4041	0	2
2024.09.23	14:00:00	1.11131	1.11257	1.11125	1.11197	4205	0	2
2024.09.23	15:00:00	1.11196	1.11238	1.11084	1.11225	6102	0	2
2024.09.23	16:00:00	1.11224	1.11391	1.11200	1.11293	8864	0	2
2024.09.23	17:00:00	1.11293	1.11434	1.11151	1.11323	9625	0	2
2024.09.23	18:00:00	1.11324	1.11372	1.11235	1.11302	6024	0	2
2024.09.23	19:00:00	1.11303	1.11303	1.11212	1.11252	5576	0	2
2024.09.23	20:00:00	1.11253	1.11285	1.11201	1.11206	3410	0	2
2024.09.23	21:00:00	1.11207	1.11239	1.11159	1.11167	3184	0	2
2024.09.23	22:00:00	1.11167	1.11178	1.11118	1.11148	2987	0	2
2024.09.23	23:00:00	1.11147	1.11148	1.11096	1.11119	1131	0	2
2024.09.24	00:00:00	1.11115	1.11147	1.11106	1.11110	358	0	6
2024.09.24	01:00:00	1.11122	1.11142	1.11108	1.11109	678	0	2
2024.09.24	02:00:00	1.11110	1.11116	1.11074	1.11110	795	0	2
2024.09.24	03:00:00	1.11109	1.11138	1.11043	1.11057	2540	0	2
2024.09.24	04:00:00	1.11058	1.11112	1.11044	1.11074	3070	0	2
2024.09.24	05:00:00	1.11074	1.11084	1.11033	1.11055	1698	0	2
2024.09.24	06:00:00	1.11055	1.11136	1.11055	1.11126	1855	0	2
2024.09.24	07:00:00	1.11125	1.11178	1.11092	1.11168	1585	0	2
2024.09.24	08:00:00	1.11167	1.11195	1.11138	1.11164	2864	0	2
2024.09.24	09:00:00	1.11163	1.11191	1.11042	1.11150	5040	0	2
2024.09.24	10:00:00	1.11150	1.11323	1.11126	1.11273	6029	0	2
2024.09.24	11:00:00	1.11273	1.11449	1.11264	1.11401	5521	0	2
2024.09.24	12:00:00	1.11401	1.11460	1.11316	1.11356	3942	0	2
2024.09.24	13:00:00	1.11355	1.11412	1.11269	1.11282	3941	0	2
2024.09.24	14:00:00	1.11282	1.11298	1.11219	1.11290	3626	0	2
2024.09.24	15:00:00	1.11291	1.11478	1.11291	1.11409	5825	0	2
2024.09.24	16:00:00	1.11409	1.11443	1.11325	1.11388	7262	0	2
2024.09.24	17:00:00	1.11390	1.11635	1.11386	1.11507	11560	0	2
2024.09.24	18:00:00	1.11507	1.11563	1.11467	1.11497	6196	0	2
2024.09.24	19:00:00	1.11498	1.11621	1.11493	1.11585	3767	0	2
2024.09.24	20:00:00	1.11585	1.11638	1.11547	1.11626	3075	0	2
2024.09.24	21:00:00	1.11627	1.11670	1.11598	1.11662	2671	0	2
2024.09.24	22:00:00	1.11662	1.11768	1.11650	1.11766	2727	0	2
2024.09.24	23:00:00	1.11766	1.11805	1.11750	1.11805	1105	0	2
2024.09.25	00:00:00	1.11796	1.11801	1.11772	1.11789	174	0	5
2024.09.25	01:00:00	1.11789	1.11889	1.11786	1.11886	880	0	2
2024.09.25	02:00:00	1.11886	1.11911	1.11832	1.11908	1313	0	2
2024.09.25	03:00:00	1.11910	1.11939	1.11873	1.11932	2786	0	2
2024.09.25	04:00:00	1.11933	1.11937	1.11851	1.11881	3415	0	2
2024.09.25	05:00:00	1.11881	1.11961	1.11876	1.11949	1717	0	2
2024.09.25	06:00:00	1.11949	1.11988	1.11916	1.11981	1420	0	2
2024.09.25	07:00:00	1.11982	1.11987	1.11937	1.11957	1250	0	2
2024.09.25	08:00:00	1.11957	1.11961	1.11922	1.11956	1693	0	2
2024.09.25	09:00:00	1.11955	1.11957	1.11869	1.11905	3797	0	2
2024.09.25	10:00:00	1.11906	1.11965	1.11858	1.11918	5662	0	2
2024.09.25	11:00:00	1.11917	1.11955	1.11822	1.11848	4892	0	2
2024.09.25	12:00:00	1.11847	1.11878	1.11781	1.11833	4213	0	2
2024.09.25	13:00:00	1.11832	1.11889	1.11809	1.11870	3688	0	2
2024.09.25	14:00:00	1.11871	1.11974	1.11831	1.11958	3757	0	2
2024.09.25	15:00:00	1.11959	1.12078	1.11917	1.11977	6450	0	2
2024.09.25	16:00:00	1.11976	1.12139	1.11951	1.11951	9121	0	2
2024.09.25	17:00:00	1.11951	1.11955	1.11652	1.11727	8188	0	2
2024.09.25	18:00:00	1.11727	1.11753	1.11417	1.11430	7706	0	2
2024.09.25	19:00:00	1.11430	1.11477	1.11327	1.11344	5092	0	2
2024.09.25	20:00:00	1.11344	1.11379	1.11214	1.11369	4006	0	2
2024.09.25	21:00:00	1.11369	1.11388	1.11326	1.11342	3514	0	2
2024.09.25	22:00:00	1.11341	1.11359	1.11253	1.11259	2685	0	2
2024.09.25	23:00:00	1.11260	1.11320	1.11249	1.11319	1328	0	2
2024.09.26	00:00:00	1.11309	1.11334	1.11300	1.11327	779	0	8
2024.09.26	01:00:00	1.11328	1.11331	1.11304	1.11320	827	0	2
2024.09.26	02:00:00	1.11318	1.11324	1.11295	1.11296	926	0	2
2024.09.26	03:00:00	1.11297	1.11371	1.11288	1.11365	1620	0	2
2024.09.26	04:00:00	1.11365	1.11413	1.11316	1.11395	1924	0	2
2024.09.26	05:00:00	1.11395	1.11419	1.11370	1.11410	1515	0	2
2024.09.26	06:00:00	1.11410	1.11453	1.11378	1.11403	1345	0	2
2024.09.26	07:00:00	1.11404	1.11435	1.11377	1.11416	1302	0	2
2024.09.26	08:00:00	1.11415	1.11520	1.11405	1.11499	2102	0	2
2024.09.26	09:00:00	1.11497	1.11566	1.11469	1.11536	3810	0	2
2024.09.26	10:00:00	1.11535	1.11580	1.11336	1.11348	6747	0	2
2024.09.26	11:00:00	1.11347	1.11435	1.11256	1.11414	6662	0	2
2024.09.26	12:00:00	1.11414	1.11524	1.11414	1.11437	4373	0	2
2024.09.26	13:00:00	1.11437	1.11550	1.11396	1.11539	5060	0	2
2024.09.26	14:00:00	1.11538	1.11616	1.11481	1.11540	4964	0	2
2024.09.26	15:00:00	1.11541	1.11656	1.11374	1.11510	11127	0	2
2024.09.26	16:00:00	1.11509	1.11598	1.11346	1.11401	11931	0	2
2024.09.26	17:00:00	1.11401	1.11747	1.11257	1.11648	12073	0	2
2024.09.26	18:00:00	1.11648	1.11892	1.11642	1.11828	6951	0	2
2024.09.26	19:00:00	1.11828	1.11829	1.11662	1.11692	6016	0	2
2024.09.26	20:00:00	1.11691	1.11801	1.11684	1.11795	4635	0	2
2024.09.26	21:00:00	1.11795	1.11824	1.11731	1.11795	3586	0	2
2024.09.26	22:00:00	1.11796	1.11841	1.11762	1.11778	2859	0	2
2024.09.26	23:00:00	1.11779	1.11787	1.11743	1.11750	1540	0	2
2024.09.27	00:00:00	1.11762	1.11772	1.11731	1.11752	793	0	5
2024.09.27	01:00:00	1.11752	1.11776	1.11747	1.11760	1990	0	2
2024.09.27	02:00:00	1.11761	1.11772	1.11736	1.11768	1093	0	2
2024.09.27	03:00:00	1.11769	1.11775	1.11680	1.11692	3106	0	2
2024.09.27	04:00:00	1.11690	1.11720	1.11624	1.11642	3296	0	2
2024.09.27	05:00:00	1.11643	1.11697	1.11625	1.11689	2351	0	2
2024.09.27	06:00:00	1.11689	1.11732	1.11687	1.11691	1840	0	2
2024.09.27	07:00:00	1.11690	1.11696	1.11638	1.11646	1794	0	2
2024.09.27	08:00:00	1.11646	1.11684	1.11584	1.11638	3988	0	2
2024.09.27	09:00:00	1.11637	1.11760	1.11401	1.11509	9360	0	2
2024.09.27	10:00:00	1.11509	1.11509	1.11248	1.11329	9332	0	2
2024.09.27	11:00:00	1.11329	1.11451	1.11263	1.11445	5806	0	2
2024.09.27	12:00:00	1.11444	1.11599	1.11372	1.11594	4871	0	2
2024.09.27	13:00:00	1.11595	1.11710	1.11557	1.11633	4357	0	2
2024.09.27	14:00:00	1.11632	1.11677	1.11590	1.11623	4676	0	2
2024.09.27	15:00:00	1.11623	1.12018	1.11537	1.11998	10824	0	2
2024.09.27	16:00:00	1.11997	1.12030	1.11794	1.11854	11142	0	2
2024.09.27	17:00:00	1.11854	1.11920	1.11691	1.11784	10116	0	2
2024.09.27	18:00:00	1.11784	1.11784	1.11538	1.11584	6964	0	2
2024.09.27	19:00:00	1.11584	1.11601	1.11461	1.11516	5647	0	2
2024.09.27	20:00:00	1.11518	1.11657	1.11504	1.11635	4756	0	2
2024.09.27	21:00:00	1.11636	1.11678	1.11597	1.11677	3685	0	2
2024.09.27	22:00:00	1.11677	1.11679	1.11625	1.11640	2845	0	2
2024.09.27	23:00:00	1.11639	1.11678	1.11589	1.11590	1451	0	2
2024.09.30	00:00:00	1.11566	1.11606	1.11552	1.11587	670	0	32
2024.09.30	01:00:00	1.11587	1.11724	1.11586	1.11708	1352	0	2
2024.09.30	02:00:00	1.11709	1.11716	1.11675	1.11689	1234	0	2
2024.09.30	03:00:00	1.11689	1.11738	1.11684	1.11709	2930	0	2
2024.09.30	04:00:00	1.11708	1.11726	1.11604	1.11605	3194	0	2
2024.09.30	05:00:00	1.11603	1.11623	1.11564	1.11603	2074	0	2
2024.09.30	06:00:00	1.11603	1.11617	1.11562	1.11582	1451	0	2
2024.09.30	07:00:00	1.11582	1.11620	1.11582	1.11617	1376	0	2
2024.09.30	08:00:00	1.11617	1.11693	1.11613	1.11665	2307	0	2
2024.09.30	09:00:00	1.11665	1.11689	1.11560	1.11680	3734	0	2
2024.09.30	10:00:00	1.11681	1.11754	1.11593	1.11720	4346	0	2
2024.09.30	11:00:00	1.11718	1.12090	1.11718	1.12057	6447	0	2
2024.09.30	12:00:00	1.12057	1.12058	1.11884	1.11895	5478	0	2
2024.09.30	13:00:00	1.11896	1.11911	1.11831	1.11900	3538	0	2
2024.09.30	14:00:00	1.11900	1.12029	1.11888	1.11976	3981	0	2
2024.09.30	15:00:00	1.11978	1.12013	1.11862	1.11898	4342	0	2
2024.09.30	16:00:00	1.11898	1.11913	1.11666	1.11685	8316	0	2
2024.09.30	17:00:00	1.11684	1.11686	1.11408	1.11581	10903	0	2
2024.09.30	18:00:00	1.11582	1.11642	1.11349	1.11442	7486	0	2
2024.09.30	19:00:00	1.11442	1.11499	1.11398	1.11483	5800	0	2
2024.09.30	20:00:00	1.11483	1.11625	1.11480	1.11529	3889	0	2
2024.09.30	21:00:00	1.11529	1.11548	1.11136	1.11323	14011	0	2
2024.09.30	22:00:00	1.11323	1.11362	1.11214	1.11327	4620	0	2
2024.09.30	23:00:00	1.11326	1.11364	1.11302	1.11351	1568	0	2
2024.10.01	00:00:00	1.11298	1.11358	1.11272	1.11348	586	0	5
2024.10.01	01:00:00	1.11352	1.11419	1.11345	1.11413	701	0	2
2024.10.01	02:00:00	1.11414	1.11426	1.11355	1.11365	1297	0	2
2024.10.01	03:00:00	1.11365	1.11374	1.11270	1.11322	2827	0	2
2024.10.01	04:00:00	1.11323	1.11433	1.11313	1.11430	2389	0	2
2024.10.01	05:00:00	1.11431	1.11433	1.11359	1.11388	1428	0	2
2024.10.01	06:00:00	1.11389	1.11400	1.11353	1.11377	1447	0	2
2024.10.01	07:00:00	1.11377	1.11414	1.11345	1.11405	1368	0	2
2024.10.01	08:00:00	1.11405	1.11441	1.11362	1.11374	2237	0	2
2024.10.01	09:00:00	1.11374	1.11411	1.11308	1.11345	4323	0	2
2024.10.01	10:00:00	1.11345	1.11369	1.11115	1.11149	8042	0	2
2024.10.01	11:00:00	1.11150	1.11201	1.10979	1.11030	6322	0	2
2024.10.01	12:00:00	1.11030	1.11146	1.10921	1.10951	5239	0	2
2024.10.01	13:00:00	1.10950	1.10977	1.10838	1.10869	4784	0	2
2024.10.01	14:00:00	1.10869	1.11000	1.10785	1.10845	5301	0	2
2024.10.01	15:00:00	1.10845	1.10886	1.10700	1.10711	6765	0	2
2024.10.01	16:00:00	1.10712	1.10830	1.10584	1.10689	10090	0	2
2024.10.01	17:00:00	1.10717	1.10868	1.10561	1.10764	11698	0	2
2024.10.01	18:00:00	1.10765	1.10777	1.10599	1.10662	7285	0	2
2024.10.01	19:00:00	1.10662	1.10716	1.10481	1.10544	7024	0	2
2024.10.01	20:00:00	1.10543	1.10651	1.10458	1.10622	8154	0	2
2024.10.01	21:00:00	1.10622	1.10722	1.10622	1.10715	4553	0	2
2024.10.01	22:00:00	1.10716	1.10773	1.10662	1.10675	4187	0	2
2024.10.01	23:00:00	1.10676	1.10728	1.10655	1.10686	2020	0	2
2024.10.02	00:00:00	1.10652	1.10708	1.10652	1.10687	425	0	8
2024.10.02	01:00:00	1.10687	1.10707	1.10671	1.10672	723	0	2
2024.10.02	02:00:00	1.10672	1.10673	1.10634	1.10645	1069	0	2
2024.10.02	03:00:00	1.10646	1.10719	1.10634	1.10655	2369	0	2
2024.10.02	04:00:00	1.10656	1.10740	1.10656	1.10722	2415	0	2
2024.10.02	05:00:00	1.10722	1.10732	1.10633	1.10665	2012	0	2
2024.10.02	06:00:00	1.10666	1.10712	1.10640	1.10708	2078	0	2
2024.10.02	07:00:00	1.10708	1.10737	1.10604	1.10630	1962	0	2
2024.10.02	08:00:00	1.10629	1.10636	1.10540	1.10622	3384	0	2
2024.10.02	09:00:00	1.10621	1.10702	1.10600	1.10664	4264	0	2
2024.10.02	10:00:00	1.10667	1.10728	1.10632	1.10665	5947	0	2
2024.10.02	11:00:00	1.10665	1.10829	1.10640	1.10724	5199	0	2
2024.10.02	12:00:00	1.10725	1.10725	1.10612	1.10714	3950	0	2
2024.10.02	13:00:00	1.10714	1.10766	1.10665	1.10666	4552	0	2
2024.10.02	14:00:00	1.10667	1.10767	1.10645	1.10755	4195	0	2
2024.10.02	15:00:00	1.10754	1.10773	1.10510	1.10533	6509	0	2
2024.10.02	16:00:00	1.10536	1.10657	1.10470	1.10512	6904	0	2
2024.10.02	17:00:00	1.10511	1.10563	1.10353	1.10362	8007	0	2
2024.10.02	18:00:00	1.10362	1.10503	1.10325	1.10494	5759	0	2
2024.10.02	19:00:00	1.10495	1.10549	1.10437	1.10466	4017	0	2
2024.10.02	20:00:00	1.10466	1.10500	1.10446	1.10470	3250	0	2
2024.10.02	21:00:00	1.10470	1.10484	1.10376	1.10383	2893	0	2
2024.10.02	22:00:00	1.10383	1.10535	1.10367	1.10488	2370	0	2
2024.10.02	23:00:00	1.10489	1.10526	1.10467	1.10479	1658	0	2
2024.10.03	00:00:00	1.10468	1.10482	1.10462	1.10479	573	0	5
2024.10.03	01:00:00	1.10479	1.10494	1.10456	1.10461	936	0	2
2024.10.03	02:00:00	1.10462	1.10478	1.10436	1.10459	1030	0	2
2024.10.03	03:00:00	1.10459	1.10466	1.10371	1.10391	2577	0	2
2024.10.03	04:00:00	1.10390	1.10407	1.10350	1.10393	2378	0	2
2024.10.03	05:00:00	1.10393	1.10395	1.10352	1.10359	1734	0	2
2024.10.03	06:00:00	1.10358	1.10369	1.10319	1.10358	1482	0	2
2024.10.03	07:00:00	1.10356	1.10356	1.10322	1.10329	1299	0	2
2024.10.03	08:00:00	1.10330	1.10348	1.10248	1.10286	3596	0	2
2024.10.03	09:00:00	1.10284	1.10421	1.10264	1.10377	4939	0	2
2024.10.03	10:00:00	1.10378	1.10399	1.10275	1.10330	6566	0	2
2024.10.03	11:00:00	1.10330	1.10462	1.10293	1.10376	5874	0	2
2024.10.03	12:00:00	1.10377	1.10467	1.10345	1.10358	4608	0	2
2024.10.03	13:00:00	1.10356	1.10440	1.10342	1.10428	3922	0	2
2024.10.03	14:00:00	1.10428	1.10461	1.10380	1.10428	4241	0	2
2024.10.03	15:00:00	1.10427	1.10470	1.10281	1.10322	8020	0	2
2024.10.03	16:00:00	1.10320	1.10437	1.10283	1.10371	7724	0	2
2024.10.03	17:00:00	1.10379	1.10388	1.10082	1.10170	13322	0	2
2024.10.03	18:00:00	1.10171	1.10240	1.10120	1.10145	7348	0	2
2024.10.03	19:00:00	1.10146	1.10339	1.10140	1.10303	4652	0	2
2024.10.03	20:00:00	1.10303	1.10361	1.10301	1.10328	3668	0	2
2024.10.03	21:00:00	1.10329	1.10347	1.10256	1.10260	3140	0	2
2024.10.03	22:00:00	1.10261	1.10319	1.10249	1.10283	2497	0	2
2024.10.03	23:00:00	1.10283	1.10297	1.10260	1.10285	1266	0	2
2024.10.04	00:00:00	1.10299	1.10338	1.10290	1.10319	772	0	9
2024.10.04	01:00:00	1.10318	1.10351	1.10299	1.10343	712	0	2
2024.10.04	02:00:00	1.10343	1.10371	1.10332	1.10350	600	0	2
2024.10.04	03:00:00	1.10350	1.10395	1.10330	1.10346	2185	0	2
2024.10.04	04:00:00	1.10347	1.10362	1.10286	1.10298	3101	0	2
2024.10.04	05:00:00	1.10299	1.10346	1.10279	1.10304	2340	0	2
2024.10.04	06:00:00	1.10305	1.10314	1.10253	1.10271	1747	0	2
2024.10.04	07:00:00	1.10270	1.10300	1.10252	1.10277	1380	0	2
2024.10.04	08:00:00	1.10278	1.10352	1.10263	1.10334	1994	0	2
2024.10.04	09:00:00	1.10333	1.10347	1.10271	1.10319	3580	0	2
2024.10.04	10:00:00	1.10319	1.10356	1.10254	1.10279	5472	0	2
2024.10.04	11:00:00	1.10278	1.10301	1.10210	1.10254	4393	0	2
2024.10.04	12:00:00	1.10255	1.10281	1.10199	1.10271	4109	0	2
2024.10.04	13:00:00	1.10271	1.10336	1.10261	1.10276	3316	0	2
2024.10.04	14:00:00	1.10275	1.10367	1.10270	1.10324	3283	0	2
2024.10.04	15:00:00	1.10325	1.10331	1.09590	1.09609	11676	0	2
2024.10.04	16:00:00	1.09608	1.09790	1.09586	1.09731	9949	0	2
2024.10.04	17:00:00	1.09733	1.09817	1.09670	1.09695	8405	0	2
2024.10.04	18:00:00	1.09693	1.09741	1.09548	1.09606	6336	0	2
2024.10.04	19:00:00	1.09606	1.09620	1.09513	1.09597	4608	0	2
2024.10.04	20:00:00	1.09597	1.09694	1.09576	1.09679	2950	0	2
2024.10.04	21:00:00	1.09679	1.09739	1.09651	1.09725	2278	0	2
2024.10.04	22:00:00	1.09726	1.09778	1.09707	1.09763	2171	0	2
2024.10.04	23:00:00	1.09763	1.09776	1.09724	1.09757	1937	0	2
2024.10.07	00:00:00	1.09652	1.09710	1.09629	1.09677	778	0	36
2024.10.07	01:00:00	1.09672	1.09718	1.09632	1.09694	1958	0	2
2024.10.07	02:00:00	1.09694	1.09717	1.09678	1.09705	1697	0	2
2024.10.07	03:00:00	1.09704	1.09754	1.09681	1.09699	2793	0	2
2024.10.07	04:00:00	1.09698	1.09777	1.09695	1.09734	3498	0	2
2024.10.07	05:00:00	1.09735	1.09774	1.09713	1.09714	2374	0	2
2024.10.07	06:00:00	1.09713	1.09733	1.09697	1.09721	1797	0	2
2024.10.07	07:00:00	1.09721	1.09737	1.09683	1.09684	1092	0	2
2024.10.07	08:00:00	1.09683	1.09703	1.09643	1.09693	1345	0	2
2024.10.07	09:00:00	1.09692	1.09722	1.09634	1.09713	4691	0	2
2024.10.07	10:00:00	1.09713	1.09727	1.09580	1.09694	6628	0	2
2024.10.07	11:00:00	1.09695	1.09790	1.09654	1.09701	5554	0	2
2024.10.07	12:00:00	1.09701	1.09701	1.09542	1.09587	5087	0	2
2024.10.07	13:00:00	1.09586	1.09697	1.09580	1.09651	4530	0	2
2024.10.07	14:00:00	1.09650	1.09806	1.09621	1.09767	4752	0	2
2024.10.07	15:00:00	1.09768	1.09837	1.09716	1.09772	5564	0	2
2024.10.07	16:00:00	1.09771	1.09830	1.09721	1.09797	7126	0	2
2024.10.07	17:00:00	1.09798	1.09848	1.09696	1.09747	7251	0	2
2024.10.07	18:00:00	1.09745	1.09792	1.09729	1.09759	5237	0	2
2024.10.07	19:00:00	1.09759	1.09847	1.09753	1.09838	3373	0	2
2024.10.07	20:00:00	1.09837	1.09869	1.09811	1.09822	2529	0	2
2024.10.07	21:00:00	1.09822	1.09823	1.09681	1.09690	3111	0	2
2024.10.07	22:00:00	1.09689	1.09728	1.09657	1.09723	3755	0	2
2024.10.07	23:00:00	1.09724	1.09748	1.09710	1.09740	1502	0	2
2024.10.08	00:00:00	1.09740	1.09755	1.09700	1.09737	1302	0	9
2024.10.08	01:00:00	1.09737	1.09791	1.09728	1.09781	769	0	2
2024.10.08	02:00:00	1.09783	1.09792	1.09742	1.09743	1110	0	2
2024.10.08	03:00:00	1.09743	1.09839	1.09736	1.09817	2429	0	2
2024.10.08	04:00:00	1.09817	1.09849	1.09805	1.09837	3437	0	2
2024.10.08	05:00:00	1.09837	1.09846	1.09726	1.09816	4778	0	2
2024.10.08	06:00:00	1.09816	1.09868	1.09816	1.09832	2470	0	2
2024.10.08	07:00:00	1.09832	1.09868	1.09832	1.09854	1437	0	2
2024.10.08	08:00:00	1.09854	1.09871	1.09814	1.09832	2599	0	2
2024.10.08	09:00:00	1.09830	1.09888	1.09813	1.09836	3722	0	2
2024.10.08	10:00:00	1.09836	1.09956	1.09784	1.09953	6353	0	2
2024.10.08	11:00:00	1.09954	1.09971	1.09830	1.09938	4590	0	2
2024.10.08	12:00:00	1.09938	1.09947	1.09855	1.09874	3993	0	2
2024.10.08	13:00:00	1.09874	1.09922	1.09821	1.09852	3583	0	2
2024.10.08	14:00:00	1.09852	1.09896	1.09785	1.09876	3307	0	2
2024.10.08	15:00:00	1.09874	1.09897	1.09715	1.09759	4778	0	2
2024.10.08	16:00:00	1.09759	1.09839	1.09745	1.09778	6382	0	2
2024.10.08	17:00:00	1.09779	1.09803	1.09664	1.09709	5828	0	2
2024.10.08	18:00:00	1.09708	1.09722	1.09608	1.09698	4464	0	2
2024.10.08	19:00:00	1.09698	1.09779	1.09686	1.09756	3249	0	2
2024.10.08	20:00:00	1.09757	1.09757	1.09657	1.09745	3849	0	2
2024.10.08	21:00:00	1.09744	1.09764	1.09686	1.09723	2444	0	2
2024.10.08	22:00:00	1.09722	1.09781	1.09695	1.09778	2645	0	2
2024.10.08	23:00:00	1.09777	1.09801	1.09766	1.09800	1326	0	2
2024.10.09	00:00:00	1.09714	1.09792	1.09706	1.09787	720	0	8
2024.10.09	01:00:00	1.09787	1.09808	1.09782	1.09807	665	0	2
2024.10.09	02:00:00	1.09807	1.09810	1.09750	1.09754	917	0	2
2024.10.09	03:00:00	1.09754	1.09786	1.09737	1.09754	1616	0	2
2024.10.09	04:00:00	1.09754	1.09772	1.09686	1.09737	3468	0	2
2024.10.09	05:00:00	1.09737	1.09741	1.09686	1.09706	2534	0	2
2024.10.09	06:00:00	1.09705	1.09712	1.09667	1.09677	2242	0	2
2024.10.09	07:00:00	1.09677	1.09685	1.09620	1.09631	1487	0	2
2024.10.09	08:00:00	1.09632	1.09760	1.09632	1.09731	5259	0	2
2024.10.09	09:00:00	1.09731	1.09731	1.09622	1.09628	3870	0	2
2024.10.09	10:00:00	1.09628	1.09670	1.09510	1.09603	5944	0	2
2024.10.09	11:00:00	1.09604	1.09643	1.09531	1.09577	4096	0	2
2024.10.09	12:00:00	1.09578	1.09678	1.09569	1.09666	3670	0	2
2024.10.09	13:00:00	1.09666	1.09709	1.09633	1.09656	2798	0	2
2024.10.09	14:00:00	1.09656	1.09669	1.09539	1.09540	2801	0	2
2024.10.09	15:00:00	1.09539	1.09592	1.09526	1.09567	4112	0	2
2024.10.09	16:00:00	1.09567	1.09584	1.09462	1.09532	4920	0	2
2024.10.09	17:00:00	1.09532	1.09598	1.09394	1.09479	5865	0	2
2024.10.09	18:00:00	1.09479	1.09562	1.09468	1.09507	4454	0	2
2024.10.09	19:00:00	1.09506	1.09506	1.09401	1.09414	3157	0	2
2024.10.09	20:00:00	1.09415	1.09423	1.09369	1.09392	3066	0	2
2024.10.09	21:00:00	1.09393	1.09426	1.09362	1.09365	2986	0	2
2024.10.09	22:00:00	1.09365	1.09415	1.09365	1.09385	1995	0	2
2024.10.09	23:00:00	1.09385	1.09409	1.09366	1.09400	997	0	2
2024.10.10	00:00:00	1.09379	1.09420	1.09377	1.09409	990	0	6
2024.10.10	01:00:00	1.09416	1.09428	1.09379	1.09407	870	0	2
2024.10.10	02:00:00	1.09407	1.09423	1.09389	1.09415	756	0	2
2024.10.10	03:00:00	1.09414	1.09429	1.09392	1.09405	2030	0	2
2024.10.10	04:00:00	1.09404	1.09460	1.09398	1.09429	2729	0	2
2024.10.10	05:00:00	1.09429	1.09454	1.09389	1.09419	2296	0	2
2024.10.10	06:00:00	1.09419	1.09459	1.09414	1.09435	1377	0	2
2024.10.10	07:00:00	1.09435	1.09446	1.09383	1.09409	1099	0	2
2024.10.10	08:00:00	1.09410	1.09424	1.09369	1.09390	1812	0	2
2024.10.10	09:00:00	1.09390	1.09432	1.09364	1.09368	3203	0	2
2024.10.10	10:00:00	1.09368	1.09431	1.09331	1.09375	4414	0	2
2024.10.10	11:00:00	1.09375	1.09392	1.09281	1.09330	3613	0	2
2024.10.10	12:00:00	1.09330	1.09339	1.09278	1.09335	2609	0	2
2024.10.10	13:00:00	1.09335	1.09397	1.09308	1.09391	2677	0	2
2024.10.10	14:00:00	1.09391	1.09395	1.09271	1.09309	3329	0	2
2024.10.10	15:00:00	1.09310	1.09548	1.09066	1.09440	13033	0	2
2024.10.10	16:00:00	1.09439	1.09498	1.09339	1.09373	10622	0	2
2024.10.10	17:00:00	1.09373	1.09422	1.09136	1.09223	9580	0	2
2024.10.10	18:00:00	1.09223	1.09299	1.09164	1.09248	5878	0	2
2024.10.10	19:00:00	1.09248	1.09282	1.09030	1.09060	5729	0	2
2024.10.10	20:00:00	1.09061	1.09206	1.09000	1.09190	5839	0	2
2024.10.10	21:00:00	1.09191	1.09268	1.09181	1.09219	3168	0	2
2024.10.10	22:00:00	1.09220	1.09346	1.09210	1.09343	2824	0	2
2024.10.10	23:00:00	1.09343	1.09376	1.09338	1.09364	1090	0	2
2024.10.11	00:00:00	1.09327	1.09370	1.09302	1.09352	560	0	6
2024.10.11	01:00:00	1.09352	1.09361	1.09329	1.09340	721	0	2
2024.10.11	02:00:00	1.09340	1.09344	1.09324	1.09335	741	0	2
2024.10.11	03:00:00	1.09334	1.09379	1.09320	1.09373	1784	0	2
2024.10.11	04:00:00	1.09374	1.09379	1.09294	1.09319	2200	0	2
